feature_id,site_no,site_name,da_sqkm,lat_reachCent,lon_reachCent
15537859,4230500,OATKA CREEK AT GARBUTT NY,200,43.0099983,-77.7913895
15568739,4217000,TONAWANDA CREEK AT BATAVIA NY,171,42.9975014,-78.1886139
15549241,4223000,GENESEE RIVER AT PORTAGEVILLE NY,984,42.5702782,-78.0422211
15541621,4230380,OATKA CREEK AT WARSAW NY,39.0999985,42.7441673,-78.1374969
8971150,3010655,"Oswayo Creek at Shinglehouse, PA",98.6999969,41.961731,-78.1980667
15569391,4216418,TONAWANDA CREEK AT ATTICA NY,76.9000015,42.8638878,-78.2836075
8974256,3010500,"Allegheny River at Eldred, PA",550,41.963398,-78.3861313
15574737,4215000,CAYUGA CREEK NR LANCASTER NY,96.4000015,42.8899994,-78.6449966
15576309,4215500,CAZENOVIA CREEK AT EBENEZER NY,135,42.8297234,-78.7750015
15576299,4214500,BUFFALO CREEK AT GARDENVILLE NY,142,42.8547211,-78.7549973
15569727,4218518,ELLICOTT CREEK BELOW WILLIAMSVILLE NY,81.5999985,42.9777794,-78.7636108
8969860,3011020,ALLEGHENY RIVER AT SALAMANCA NY,1608,42.1563873,-78.7152786
15582369,4213500,CATTARAUGUS CREEK AT GOWANDA NY,436,42.4633331,-78.934166
15445117,3014500,CHADAKOIN RIVER AT FALCONER NY,194,42.1124992,-79.2038879
13196034,4159130,"ST. CLAIR RIVER AT PORT HURON, MI",576013.375,42.9869423,-82.4247208
9840538,4213152,"Walnut Creek Upstream Pool, near Erie, PA",37.2999992,42.0738907,-80.234726
9841436,4213075,"Brandy Run near Girard, PA",4.4499998,41.9920006,-80.2911758
9049227,3021350,"French Creek near Wattsburg, PA",92,42.0153313,-79.782547
13195602,4160600,"BELLE RIVER AT MEMPHIS, MI",151,42.9008636,-82.7690887
13183066,4165500,"CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI",734,42.5958672,-82.9088135
13183064,4164500,"NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",199,42.6292,-82.8888092
13182948,4164000,"CLINTON RIVER NEAR FRASER, MI",444,42.5778122,-82.9515915
13184592,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",309,42.6144791,-83.0265961
13184576,4161540,"PAINT CREEK AT ROCHESTER, MI",70.9000015,42.6883659,-83.1429901
13183056,4164800,"MIDDLE BRANCH CLINTON RIVER AT MACOMB, MI",41,42.7064209,-82.9590912
13183914,4164100,"EAST POND CREEK AT ROMEO, MI",21.7999992,42.8225288,-83.0202103
13184590,4163400,"PLUM BROOK AT UTICA, MI",16.5,42.6014214,-83.0713196
10850310,4165710,"DETROIT RIVER AT FORT WAYNE AT DETROIT, MI",576013.375,42.2980576,-83.0927811
13184584,4161000,"CLINTON RIVER AT AUBURN HILLS, MI",123,42.6333656,-83.2243805
10850144,4166500,"RIVER ROUGE AT DETROIT, MI",187,42.3730927,-83.2546539
10849484,4166100,"RIVER ROUGE AT SOUTHFIELD, MI",87.9000015,42.4475365,-83.2974319
10850162,4168000,"LOWER RIVER ROUGE AT INKSTER, MI",83.1999969,42.3005943,-83.300209
10850156,4167000,"MIDDLE RIVER ROUGE NEAR GARDEN CITY, MI",99.9000015,42.3480911,-83.3115997
10850190,4168580,"ECORSE RIVER AT DEARBORN HEIGHTS, MI",10,42.2694817,-83.28965
10848598,4166000,"RIVER ROUGE AT BIRMINGHAM, MI",33.2999992,42.5458679,-83.2235413
10849602,4166300,"UPPER RIVER ROUGE AT FARMINGTON, MI",17.5,42.4644814,-83.3696518
13173571,4170000,"HURON RIVER AT MILFORD, MI",132,42.5789223,-83.6266098
13229606,4176500,"RIVER RAISIN NEAR MONROE, MI",1042,41.9606018,-83.531044
13175065,4172000,"HURON RIVER NEAR HAMBURG, MI",308,42.465313,-83.799942
13175325,4173500,"MILL CREEK NEAR DEXTER, MI",128,42.3003159,-83.8982773
13175747,4174518,"MALLETTS CREEK AT ANN ARBOR, MI",10.8999996,42.2647591,-83.6882706
13176035,4174500,"HURON RIVER AT ANN ARBOR, MI",729,42.2869835,-83.7338333
13226700,4176400,"SALINE RIVER NEAR SALINE, MI",94.5999985,42.1303177,-83.7757721
12241822,4111379,"RED CEDAR RIVER NEAR WILLIAMSTON, MI",163,42.6830902,-84.2191315
13228112,4175600,"RIVER RAISIN NEAR MANCHESTER, MI",132,42.1680946,-84.0760574
12242484,4113000,"GRAND RIVER AT LANSING, MI",1230,42.7505913,-84.5552597
12246166,4109000,"GRAND RIVER AT JACKSON, MI",174,42.2836456,-84.4088516
12241912,4112850,"SYCAMORE CREEK AT HOLT ROAD NEAR HOLT, MI",80.5999985,42.6403122,-84.4827499
12242482,4112500,"RED CEDAR RIVER AT EAST LANSING, MI",355,42.7272568,-84.478035
12242498,4112000,"SLOAN CREEK NEAR WILLIAMSTON, MI",9.3400002,42.675869,-84.3638611
3471105,4103500,"KALAMAZOO RIVER AT MARSHALL, MI",449,42.2647629,-84.9638672
12242698,4114000,"GRAND RIVER AT PORTLAND, MI",1385,42.8564224,-84.9122162
12242134,4111000,"GRAND RIVER NEAR EATON RAPIDS, MI",661,42.5347595,-84.6230316
12242422,4114498,"LOOKING GLASS RIVER NEAR EAGLE, MI",280,42.8280907,-84.7594376
12255418,4096405,"ST. JOSEPH RIVER AT BURLINGTON, MI",206,42.1030998,-85.0799789
3473353,4105500,"KALAMAZOO RIVER NEAR BATTLE CREEK, MI",824,42.3239288,-85.1974945
3473341,4105000,"BATTLE CREEK AT BATTLE CREEK, MI",241,42.3314285,-85.1536026
3473093,4104945,"WANADOGA CREEK NEAR BATTLE CREEK, MI",48.2999992,42.3964272,-85.1316605
9008227,4116000,"GRAND RIVER AT IONIA, MI",2840,42.9719772,-85.0691757
12145042,4117500,"THORNAPPLE RIVER NEAR HASTINGS, MI",385,42.6158676,-85.2363968
12145180,4117000,"QUAKER BROOK NEAR NASHVILLE, MI",7.5999999,42.5658684,-85.093605
3473151,4106400,"WEST FORK PORTAGE CREEK AT KALAMAZOO, MI",18.7000008,42.2444839,-85.6144485
3473077,4105700,"AUGUSTA CREEK NEAR AUGUSTA, MI",38.9000015,42.3533745,-85.3538895
3473585,4106000,"KALAMAZOO RIVER AT COMSTOCK, MI",1010,42.2855988,-85.5138931
9008387,4119000,"GRAND RIVER AT GRAND RAPIDS, MI",4900,42.9644699,-85.6764221
9017551,4108800,"MACATAWA RIVER AT STATE ROAD NEAR ZEELAND, MI",65.8000031,42.7791901,-86.0183716
3467355,4108600,"RABBIT RIVER NEAR HOPKINS, MI",71.4000015,42.6422539,-85.7219696
12273226,4102500,"PAW PAW RIVER AT RIVERSIDE, MI",390,42.1864281,-86.3689117
9019553,4102700,"SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI",83.5999985,42.3541985,-86.1875229
3468553,4108660,"KALAMAZOO RIVER AT NEW RICHMOND, MI",1950,42.6508598,-86.1067047
13463903,5536105,"NB CHICAGO RIVER AT ALBANY AVENUE AT CHICAGO, IL",113,41.9741669,-87.7058334
13463123,5536000,"NORTH BRANCH CHICAGO RIVER AT NILES, IL",100,42.0122223,-87.7958298
12169283,4087240,"ROOT RIVER AT RACINE, WI",190,42.7513885,-87.8236084
12169385,4087220,"ROOT RIVER NEAR FRANKLIN, WI",49.2000008,42.8736115,-87.9958344
12170153,4087214,"ROOT RIVER AT GRANGE AVENUE AT GREENFIELD, WI",14.6999998,42.9449997,-88.0141678
12169191,4087257,"PIKE RIVER NEAR RACINE, WI",38.5,42.646946,-87.8605576
12169065,4087233,"ROOT RIVER CANAL NEAR FRANKLIN, WI",57,42.8155556,-87.9947205
12168981,4087204,"OAK CREEK AT SOUTH MILWAUKEE, WI",25,42.9249992,-87.8700027
904040051,4087159,"KINNICKINNIC RIVER @ S. 11TH STREET @ MILWAUKEE,WI",18.7999992,42.9975014,-87.9263916
12164310,40871475,"WILSON PARK CREEK @ GMIA OUTFALL #7 @ MILWAUKEE,WI",2.25,42.956665,-87.9069443
13463115,5534500,"NORTH BRANCH CHICAGO RIVER AT DEERFIELD, IL",19.7000008,42.1527786,-87.8186111
13463117,5535070,"SKOKIE RIVER NEAR HIGHLAND PARK, IL",21.1000004,42.1597214,-87.7980576
13463119,5535500,WF OF NB CHICAGO RIVER AT NORTHBROOK IL,11.5,42.1383324,-87.8347244
14784677,5529000,"DES PLAINES RIVER NEAR DES PLAINES, IL",360,42.081665,-87.8905563
14784503,5528000,"DES PLAINES RIVER NEAR GURNEE, IL",232,42.3438873,-87.9411087
14784427,5527800,"DES PLAINES RIVER AT RUSSELL, IL",123,42.4891853,-87.9264679
14784463,5527950,"MILL CREEK AT OLD MILL CREEK, IL",61,42.4152794,-87.9691696
14785155,5527900,"NORTH MILL CREEK AT HICKORY CORNERS, IL",20.2000008,42.4658318,-88.0091629
14785397,5530990,"SALT CREEK AT ROLLING MEADOWS, IL",30.5,42.0605545,-88.0166702
14784675,5529500,"MC DONALD CREEK NEAR MOUNT PROSPECT, IL",7.9299998,42.0953064,-87.9128494
14785175,5527905,"HASTINGS CREEK NEAR LINDENHURST, IL",4.6900001,42.4480553,-88.0247192
14784601,5528500,"BUFFALO CREEK NEAR WHEELING, IL",19.6000004,42.1519432,-87.9577789
14785163,5527910,"NORTH MILL CREEK NEAR MILBURN, IL",28.3999996,42.4441681,-88.0005569
14785449,5531044,"SALT CREEK NEAR ELK GROVE VILLAGE, IL",51.9000015,42.0169449,-88.0008316
14771760,5550001,"FOX RIVER (TAILWATER) AT ALGONQUIN, IL",1429,42.1619453,-88.2938919
14769576,5545750,"FOX RIVER NEAR NEW MUNSTER, WI",811,42.6108513,-88.2259216
14767570,5543830,"FOX RIVER AT WAUKESHA, WI",126,43.0047226,-88.2436142
14768740,55451345,"WHITE RIVER AT CENTER STREET AT LAKE GENEVA, WI",28.7000008,42.5905571,-88.433609
14771284,5548280,"NIPPERSINK CREEK NEAR SPRING GROVE, IL",192,42.4433327,-88.2474976
14770846,5548105,"NIPPERSINK CREEK ABOVE WONDER LAKE, IL",84.5,42.3852997,-88.3695374
14771320,5549000,"BOONE CREEK NEAR MC HENRY, IL",15.5,42.3205566,-88.3127747
14771374,5550500,"POPLAR CREEK AT ELGIN, IL",35.2000008,42.0261116,-88.2555542
14771186,5550300,"TYLER CREEK AT ELGIN, IL",38.9000015,42.0583344,-88.3038864
14768304,5544200,"MUKWONAGO RIVER AT MUKWONAGO, WI",74.0999985,42.8566666,-88.327774
14762931,5551000,"FOX RIVER AT SOUTH ELGIN, IL",1556,41.9961128,-88.2949982
13295630,5431486,"TURTLE CREEK AT CARVERS ROCK ROAD NEAR CLINTON, WI",199,42.5972214,-88.8291702
13295168,5426250,"BARK RIVER NEAR ROME, WI",122,42.9602776,-88.6705551
13295584,5431016,"JACKSON CREEK AT MOUND ROAD NEAR ELKHORN, WI",16.7999992,42.6408348,-88.5608368
19285051,5438283,"PISCASAW CREEK NEAR WALWORTH, WI",9.5799999,42.5216675,-88.6608353
19285877,5438170,"KISHWAUKEE RIVER AT MARENGO, IL",170,42.2652779,-88.6080551
13297290,5430500,"ROCK RIVER AT AFTON, WI",3340,42.6136093,-89.0716629
13297220,5427530,"ROCK RIVER AT NEWVILLE, WI",2560,42.8300018,-89.0213852
13296176,5427085,"ROCK RIVER AT ROBERT STREET AT FORT ATKINSON, WI",2240,42.9275017,-88.8427811
10603682,5437500,"ROCK RIVER AT ROCKTON, IL",6363,42.4486275,-89.0698318
19286343,5439500,SOUTH BRANCH KISHWAUKEE RIVER NR FAIRDALE IL,387,42.1105804,-88.90065
19285907,5438500,"KISHWAUKEE RIVER AT BELVIDERE, IL",538,42.2561302,-88.8631592
19289305,5440000,"KISHWAUKEE RIVER NEAR PERRYVILLE, IL",1099,42.1944427,-88.9988861
13296764,5430175,"YAHARA RIVER NEAR FULTON, WI",518,42.8263893,-89.1719437
13297194,5429700,"YAHARA RIVER @ FORTON STREET BRIDGE @ STOUGHTON,WI",407,42.9197235,-89.2203903
13293970,5429500,"YAHARA RIVER AT MC FARLAND, WI",327,43.0088882,-89.3050003
13296760,5430150,"BADFISH CREEK NEAR COOKSVILLE, WI",82.5999985,42.8333397,-89.196785
13418856,5437050,"PECATONICA RIVER NR SHIRLAND, ILL",2556,42.4380569,-89.1750031
13425947,5436500,"SUGAR RIVER NEAR BRODHEAD, WI",523,42.6123047,-89.3979721
10603828,5440700,"ROCK RIVER AT BYRON, IL",7990,42.1230812,-89.2559433
13414140,5435500,"PECATONICA RIVER AT FREEPORT, IL",1326,42.3027954,-89.6195602
13425065,5435950,"SUGAR RIVER NEAR VERONA, WI",82.6999969,42.9491653,-89.5441666
13425023,5435943,"BADGER MILL CREEK AT VERONA, WI",20.2999992,42.976944,-89.539444
13411154,5434500,"PECATONICA RIVER AT MARTINTOWN, WI",1034,42.5099983,-89.8013916
13410230,5433000,"EAST BRANCH PECATONICA RIVER NR BLANCHARDVILLE, WI",221,42.7855568,-89.8611145
13409794,5432695,"RIDGEWAY BRANCH NEAR HOLLANDALE, WI",19,42.9405556,-89.9211121
13410000,5432927,"PLEASANT VALLEY CREEK @ CTH H NR BLANCHARDVILLE,WI",19.2999992,42.8747215,-89.7991638
13361516,5419000,"APPLE RIVER NEAR HANOVER, IL",247,42.2527924,-90.285965
13412928,5432500,"PECATONICA RIVER AT DARLINGTON, WI",273,42.6777763,-90.1186142
13358638,5414820,"SINSINAWA RIVER NEAR MENOMINEE, IL",39.5999985,42.478611,-90.4866638
13324402,5414000,"PLATTE RIVER NEAR ROCKVILLE, WI",142,42.7311096,-90.640274
13324626,5413500,"GRANT RIVER AT BURTON, WI",269,42.7202759,-90.8191681
13375649,5418500,"Maquoketa River near Maquoketa, IA",1553,42.0833549,-90.6329117
13374239,5418400,"North Fork Maquoketa River near Fulton, IA",505,42.1643333,-90.729332
14795283,5421760,"Wapsipinicon River at Oxford Mills, IA",1792,41.9719429,-90.9599991
13312489,5412500,"Turkey River at Garber, IA",1545,42.7399902,-91.2618027
14794879,5421740,"Wapsipinicon River near Anamosa, IA",1575,42.0833397,-91.2673798
13311845,5412020,"Turkey River above French Hollow Cr at Elkader, IA",903,42.8434868,-91.4012756
13312435,5412400,"Volga River at Littleport, IA",348,42.7538757,-91.3690262
13376223,5416900,"Maquoketa River at Manchester, IA",275,42.469986,-91.4487152
6950486,5421682,"Buffalo Creek South of Prairieburg, IA",189,42.1958351,-91.4227753
22477695,5464500,"Cedar River at Cedar Rapids, IA",6510,41.9719467,-91.6671219
13311953,5412340,"Volga River at Fayette, IA",130,42.8441391,-91.8181686
6950974,5421000,"Wapsipinicon River at Independence, IA",1048,42.4635963,-91.8951721
22473833,5464420,"Cedar River at Blairs Ferry Road at Palo, IA",6342,42.0691643,-91.7851791
22477067,5464315,"Cedar River at Vinton, IA",6040,42.1708298,-92.0237885
6949292,5420680,"Wapsipinicon River near Tripoli, IA",346,42.8360901,-92.2574005
937080146,5464000,"Cedar River at Waterloo, IA",5146,42.4955406,-92.3343506
22476707,5464220,"Wolf Creek near Dysart, IA",299,42.2515259,-92.2988892
17543537,5452000,"Salt Creek near Elberon, IA",201,41.9641609,-92.3132401
7017505,5458500,"Cedar River at Janesville, IA",1661,42.6483154,-92.4651871
7017471,5458300,"Cedar River at Waverly, IA",1547,42.7372208,-92.4700928
6561217,5462000,"Shell Rock River at Shell Rock, IA",1746,42.7119255,-92.5829697
2165301,5458900,"West Fork Cedar River at Finchford, IA",846,42.629425,-92.5435257
22474681,5463500,"Black Hawk Creek at Hudson, IA",303,42.4077644,-92.4632416
22471721,5463000,"Beaver Creek at New Hartford, IA",347,42.5719986,-92.6182785
22472163,5463050,"Cedar River at Cedar Falls, IA",4734,42.5375671,-92.4434967
17539261,5451700,"Timber Creek near Marshalltown, IA",118,42.0088768,-92.8524246
6559411,5460400,"Shell Rock River near Rockford, IA",1251,43.0053902,-92.9255829
17539323,5451500,"Iowa River at Marshalltown, IA",1532,42.0658226,-92.9076996
6572160,5451210,"South Fork Iowa River NE of New Providence, IA",224,42.3150826,-93.1520538
6978934,5470000,"South Skunk River near Ames, IA",315,42.0665131,-93.6201324
6979014,5470500,"Squaw Creek at Ames, IA",204,42.0230408,-93.6304932
6979048,5471000,"South Skunk River below Squaw Creek near Ames, IA",556,42.0066528,-93.5954971
6570940,5449500,"Iowa River near Rowan, IA",429,42.7599449,-93.6218491
6595152,5481300,"Des Moines River near Stratford, IA",5452,42.2519188,-93.9968948
6603910,5481000,"Boone River near Webster City, IA",844,42.432476,-93.8057785
6603048,5480820,"Boone River near Goldfield, IA",418,42.7244148,-93.9466934
6588281,5476750,"Des Moines River at Humboldt, IA",2256,42.7194176,-94.22052
6591838,5479000,"East Fork Des Moines River at Dakota City, IA",1308,42.7235832,-94.1934891
6594454,5480500,"Des Moines River at Fort Dodge, IA",4190,42.5083046,-94.2035751
6610484,5482500,"North Raccoon River near Jefferson, IA",1619,41.9880409,-94.376915
6608106,5482300,"North Raccoon River near Sac City, IA",700,42.3547516,-94.9903336
14623352,6605850,"Little Sioux River at Linn Grove, IA",1548,42.8958092,-95.2433319
14624658,6606600,"Little Sioux River at Correctionville, IA",2500,42.4822769,-95.7928925
17227027,6607200,"Maple River at Mapleton, IA",669,42.1569328,-95.8100052
940230078,6600100,"Floyd River at Alton, IA",268,42.9819298,-96.0011292
17235026,6602020,"West Fork Ditch at Hornick, IA",403,42.2269363,-96.0780716
14626230,6602400,"Monona-Harrison Ditch near Turin, IA",900,41.9644318,-95.9919586
17254208,6799445,"Logan Creek at Wakefield, Nebr.",0,42.2769432,-96.8619843
17243674,6599900,"Perry Creek near Millnerville, IA",14.8000002,42.693325,-96.3703079
17244488,6601200,"Missouri River at Decatur, NE",316200,42.0072098,-96.2416916
17244390,6486000,"Missouri River at Sioux City, IA",314600,42.4858284,-96.4139175
17244186,6600900,"South Omaha Creek at Walthill, Nebr.",51.2000008,42.148056,-96.4833298
17244016,6601000,"Omaha Creek at Homer, Nebr.",174,42.3216667,-96.4877777
17240094,6600500,"Floyd River at James, IA",886,42.5766602,-96.3114166
16016298,6479010,"VERMILLION RIVER NR VERMILLION,SD",2253,42.8172188,-96.9242096
7226820,6485500,"BIG SIOUX R AT AKRON,IA",7879,42.8375206,-96.5619202
17261127,6799315,"Elkhorn River at Pilger, Nebr.",0,41.9952774,-97.0580521
17287753,6799000,"Elkhorn River at Norfolk, Nebr.",2790,42.0037766,-97.4260254
17274026,6799100,"North Fork Elkhorn River near Pierce, Nebr.",701,42.1484985,-97.4785309
12669690,6478513,JAMES RIVER NR YANKTON SD,20947,42.9958305,-97.3697815
11761348,6466500,"Bazile Creek near Niobrara, Nebr.",440,42.7322235,-97.9225006
11760272,6466400,"Bazile Creek at Center, Nebr.",0,42.6163902,-97.8780594
17285475,6797500,"Elkhorn River at Ewing, Nebr.",1400,42.2684441,-98.3393631
11673186,6453600,"Ponca Creek at Verdel, Nebr.",812,42.8111115,-98.1758347
11645823,6465500,"Niobrara River near Verdel, Nebr.",11580,42.7397232,-98.2227783
11645915,6465700,"Verdigre Creek near Verdigre, Nebr.",0,42.6544456,-98.043335
16035106,6463720,"Niobrara River at Mariaville, Nebr.",9810,42.7805557,-99.3397217
16039510,6463500,"Long Pine Creek near Riverview, Nebr.",458,42.6894455,-99.6788864
16031404,6461500,"Niobrara River near Sparks, Nebr.",7150,42.9022217,-100.3622208
17508398,6674500,NORTH PLATTE RIVER AT WYOMING-NEBRASKA STATE LINE,22218,41.988575,-104.0532837
17506822,6657000,"NORTH PLATTE RIVER BELOW WHALEN DIVERSION DAM, WY",16237,42.241024,-104.6279602
17483383,6670500,"LARAMIE RIVER NEAR FORT LARAMIE, WY",4564,42.2005234,-104.5382919
22091925,6652000,"NORTH PLATTE RIVER AT ORIN, WY",15025,42.6524963,-105.1591415
22095115,6652800,"NORTH PLATTE RIVER BELOW GLENDO RESERVOIR, WY",15548,42.456913,-104.9477463
22108899,6647500,"BOX ELDER CREEK AT BOXELDER, WY",63,42.6119385,-105.8596725
15963456,6634620,"L MEDICINE BOW R AT BOLES SPRING, NR MEDICINE BOW",969,41.9610748,-106.2091827
22105603,6646000,"DEER CREEK IN CANYON, NEAR GLENROCK, WY",139,42.7116318,-106.0291748
15966993,6635000,"MEDICINE BOW R AB SEMINOE RESERVOIR, NR HANNA, WY",2338,42.0096855,-106.5130844
15954494,6639000,"SWEETWATER RIVER NEAR ALCOVA, WY",2338,42.4899597,-107.1339417
15950892,6638090,"SWEETWATER RIVER NEAR SWEETWATER STATION, WY",849,42.503849,-108.2506485
12902364,6228000,"WIND RIVER AT RIVERTON, WY",2309,43.0105133,-108.37677
12890553,6235500,"LITTLE WIND RIVER NEAR RIVERTON, WY",1904,42.9975014,-108.3754196
12882798,6233000,"LITTLE POPO AGIE RIVER NEAR LANDER, WY",125,42.7166252,-108.6434479
12889559,6228350,"SF L WIND RIV AB WASHAKIE RES, NR FT WASHAKIE, WY",90.3000031,42.9682884,-109.0376282
18302986,9213500,"BIG SANDY RIVER NEAR FARSON, WY",322,42.3168945,-109.4856873
18351849,9205000,"NEW FORK RIVER NEAR BIG PINEY, WY",1230,42.5671654,-109.9301529
18355089,9209400,"GREEN RIVER NEAR LA BARGE, WY",3910,42.1927223,-110.1632156
18312556,9211200,"GREEN RIVER BELOW FONTENELLE RESERVOIR, WY",4280,42.0209732,-110.0498047
18354249,9210500,"FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY",152,42.0958061,-110.4160843
3192546,9223000,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",128,42.1108894,-110.7094193
7900637,10038000,"BEAR RIVER BLW SMITHS FORK, NR COKEVILLE, WY",2447,42.1266022,-110.9732437
7899797,10032000,"SMITHS FORK NEAR BORDER, WY",165,42.2932663,-110.872406
23134267,13025500,"CROW CREEK NEAR FAIRVIEW, WY",115,42.6749306,-111.0077057
7898927,10039500,"BEAR RIVER AT BORDER, WY",2480,42.2110443,-111.0538025
4472049,10068500,"BEAR RIVER AT PESCADERO, ID",3705,42.4015923,-111.3568726
24479245,13063000,BLACKFOOT RIVER AB RESERVOIR NR HENRY ID,333,42.8152771,-111.5066681
4560060,10092700,BEAR RIVER AT IDAHO-UTAH STATE LINE,4884,42.0129814,-111.9213409
23156080,13073000,PORTNEUF RIVER AT TOPAZ ID,576,42.6247215,-112.0880585
23155834,13075910,PORTNEUF RIVER NR TYHEE ID,1305,42.9447212,-112.5444412
23155842,13075500,PORTNEUF RIVER AT POCATELLO ID,1256,42.871666,-112.4680557
23155932,13075000,MARSH CREEK NR MCCAMMON ID,353,42.6300011,-112.2255554
23163005,13077000,SNAKE RIVER AT NEELEY ID,13600,42.7675018,-112.8794479
23162805,13081500,SNAKE R NR MINIDOKA ID (AT HOWELLS FERRY),15700,42.6727791,-113.5002747
23174319,13078000,RAFT RIVER AB ONEMILE CREEK NR MALTA ID,409,42.0636101,-113.4513855
23184823,13082500,GOOSE CREEK AB TRAPPER CREEK NR OAKLEY ID,631,42.1261101,-113.9355545
23184753,13083000,TRAPPER CREEK NR OAKLEY ID,52,42.1658325,-113.9836121
24491294,13087995,SNAKE RIVER GAGING STATION AT MILNER ID,0,42.5280571,-114.0183334
24491446,13089500,DEVILS WASHBOWL SPRING NR KIMBERLY 10S 18E 04AAD1S,0.22,42.5897217,-114.3469467
24491000,13094000,SNAKE RIVER NR BUHL ID,22990,42.6658325,-114.7122192
24491020,13092747,ROCK CREEK AB HWY 30/93 XING AT TWIN FALLS ID,259,42.5625,-114.4947205
24491198,13090500,SNAKE RIVER NR TWIN FALLS ID,22360,42.6061096,-114.476387
24491716,13095500,BOX CANYON SPRINGS NR WENDELL ID,0,42.7075005,-114.8102798
24494446,13095175,BRIGGS SPRING AT HEAD NEAR BUHL ID,0,42.6738892,-114.809166
23195742,13108150,SALMON FALLS CREEK NR HAGERMAN ID,2180,42.6963882,-114.855278
23199724,13105000,SALMON FALLS CREEK NR SAN JACINTO NV,1401,41.9447212,-114.6886139
23252011,13152500,MALAD RIVER NR GOODING ID,2990,42.8863907,-114.8030548
23275628,13154500,SNAKE RIVER AT KING HILL ID,35800,43.002224,-115.2024994
23283941,13168500,BRUNEAU RIVER NR HOT SPRING ID,2686,42.7711105,-115.7202759
11849049,10352500,"MCDERMITT CK NR MCDERMITT, NV",225,41.9665565,-117.83181
23349779,13181000,OWYHEE RIVER NR ROME OR,8000,42.8663902,-117.6491699
24013585,10396000,DONNER UND BLITZEN RIVER NR FRENCHGLEN OR,200,42.7908325,-118.8675003
24081559,11493500,"WILLIAMSON RIVER NEAR KLAMATH AGENCY, OR",1290,42.7401352,-121.834465
24082481,11502500,"WILLIAMSON RIVER BLW SPRAGUE RIVER NR CHILOQUIN,OR",3000,42.5648575,-121.8794556
24084310,11501000,"SPRAGUE RIVER NEAR CHILOQUIN, OR",1565,42.5845795,-121.8497391
24091974,11503000,"ANNIE SPRING NEAR CRATER LAKE, OR",0,42.8715172,-122.1689148
2553629,11507500,"LINK RIVER AT KLAMATH FALLS, OR",3810,42.2234764,-121.7941742
2553639,11509500,"KLAMATH RIVER AT KENO, OR",3920,42.1331978,-121.9622345
358949,11510700,"KLAMATH RIVER BLW JOHN C.BOYLE PWRPLNT, NR KENO,OR",4080,42.0845871,-122.073349
23923512,14332000,"SOUTH FORK ROGUE RIVER NEAR PROSPECT, OR",83.8000031,42.7081833,-122.392807
23923628,14330000,"ROGUE RIVER BELOW PROSPECT, OR",379,42.7295723,-122.5161438
23923664,14328000,"ROGUE RIVER ABOVE PROSPECT, OREG.",312,42.7748489,-122.4997559
23901535,14308500,"ELK CREEK NR DREW, OR",54.4000015,42.8901215,-122.9178314
23923226,14339000,"ROGUE RIVER AT DODGE BRIDGE, NEAR EAGLE POINT, OR",1215,42.5248489,-122.8428192
23923278,14337600,"ROGUE RIVER NEAR MCLEOD, OR",938,42.6554031,-122.7150421
23923284,14337500,"BIG BUTTE CREEK NEAR MCLEOD, OR",245,42.6512375,-122.6914291
23923878,14338000,"ELK CREEK NEAR TRAIL, OR",129,42.6787376,-122.7419891
947100124,14357500,"BEAR CREEK AT MEDFORD, OR",289,42.3240166,-122.8667068
23930872,14354200,"BEAR CREEK BLW ASHLAND CREEK AT ASHLAND, OR",168,42.2159653,-122.7222519
23930882,14353000,"WEST FORK ASHLAND CREEK NEAR ASHLAND, OR",10.5,42.1487427,-122.7166977
23931320,14353500,"EAST FORK ASHLAND CREEK NEAR ASHLAND, OR",8.1400003,42.1526337,-122.7094727
23901297,14309000,"COW CREEK NEAR AZALEA, OR",78,42.8248444,-123.1789474
23901309,14308990,"COW CREEK ABV GALESVILLE RES, NR AZALEA, OR.",64.6999969,42.8231773,-123.1258926
23901573,14308000,"SOUTH UMPQUA RIVER AT TILLER, OR",449,42.930397,-122.9483871
23930752,14359000,"ROGUE RIVER AT RAYGOLD NEAR CENTRAL POINT, OR",2053,42.4373474,-122.9872665
23935947,14366000,"APPLEGATE RIVER NEAR APPLEGATE, OR",483,42.2415123,-123.1400452
23935979,14362250,"STAR GULCH NEAR RUCH, OR",16,42.1540146,-123.075325
23936033,14362000,"APPLEGATE RIVER NEAR COPPER, OR",225,42.063736,-123.1114349
23901097,14310000,"COW CREEK NEAR RIDDLE, OR",456,42.9234505,-123.4289551
23930602,14361500,"ROGUE RIVER AT GRANTS PASS, OR",2459,42.430397,-123.3178329
23935811,14369500,"APPLEGATE RIVER NEAR WILDERVILLE, OR",698,42.3540039,-123.4067307
23945295,14375100,"SUCKER CREEK BLW LITTLE GRAYBACK CK, NR HOLLAND,OR",83.9000015,42.1595612,-123.4789505
23901147,14309500,"WEST FORK COW CREEK NEAR GLENDALE, OR",86.9000015,42.8040047,-123.6109085
